state,district,identity_stability_score,mobility_indicator,digital_instability_index,update_burden_index
Haryana,Jhajjar,0.9987259024357379,0.19413043559038465,0.15271506030058218,326523472103.21674
Haryana,Jhajjar *,1.0,0.0,0.0,0.0
Haryana,Jind,0.9967195507905937,0.28814293723076384,0.22224541626428573,821669085639.4303
Haryana,Kaithal,0.9969423896268393,0.266011484153497,0.2075355842149441,745956325308.5961
Haryana,Karnal,0.9973676048840275,0.24845502978435968,0.19407994167467116,681061513344.3291
Haryana,Kurukshetra,0.9978191294941058,0.23639596560031453,0.18677449924529096,574574324332.257
Haryana,Mahendragarh,0.9974028389180869,0.29626843604097053,0.22874636570162105,602563580882.1307
Haryana,Mewat,0.9936525492446008,0.33532634540295797,0.25856398458649166,1222895752904.3186
Haryana,Nuh,1.0,0.0,0.0,0.0
Haryana,Palwal,0.9940840709797539,0.32271973187528363,0.24904623810220752,1306140567208.0635
Haryana,Panchkula,0.9988079336778846,0.2236630543049674,0.1753032120121867,323751214775.506
Haryana,Panipat,0.9964039610127009,0.23731906246305173,0.1850227862371944,683418300658.574
Haryana,Rewari,0.998243018936334,0.2455935392513023,0.19088192816662955,428572955643.6275
Haryana,Rohtak,0.9984110266649436,0.18711488734236884,0.1490482975133998,402010025067.08795
Haryana,Sirsa,0.9970518878416544,0.2896623794175539,0.22185317814177943,739540229893.2998
Haryana,Sonipat,0.9980310842931999,0.25177883848885146,0.19573865260577697,465535924622.4847
Haryana,Yamuna Nagar,0.997135933411223,0.2665673120619026,0.20550558764313848,717544483993.2976
Haryana,Yamunanagar,0.9998781410308406,0.07825882151241934,0.0676601575866074,42553956835.22542
Himachal Pradesh,Bilaspur,0.999699595877203,0.09850340404713027,0.0837533798160403,95435435437.1026
Himachal Pradesh,Chamba,0.999375037138346,0.20951928472132308,0.1632896135408562,157818867928.27994
Himachal Pradesh,Hamirpur,0.9998171440786255,0.06375601016148025,0.05610406847112014,64260908282.258835
Himachal Pradesh,Kangra,0.999656502216086,0.1281195819072401,0.10644587500837265,103184640368.82535
Himachal Pradesh,Kinnaur,0.999882047156442,0.041740962934012804,0.037916093820501526,47567804024.92447
Himachal Pradesh,Kullu,0.9996752133610244,0.14230598045637888,0.11533658058897668,95238441938.41437
Himachal Pradesh,Lahaul and Spiti,0.9999876729352359,0.0,0.0,11030927835.051546
Himachal Pradesh,Lahul & Spiti,0.9999560334913071,0.012967905110428066,0.011492237920500477,21452380952.480953
Himachal Pradesh,Lahul and Spiti,0.9999483712304993,0.009377462568700682,0.008431836091178223,24089834515.446808
Himachal Pradesh,Mandi,0.9996417913968921,0.10107913470863221,0.0834926839149306,111935016891.20438
Himachal Pradesh,Shimla,0.9997195526354833,0.11007616996637407,0.09218530891941801,87961600575.74245
Himachal Pradesh,Sirmaur,0.9990766697330511,0.19682189280009604,0.15455149648226518,245673998875.6115
Himachal Pradesh,Solan,0.9995518720681704,0.11340362581342006,0.09238687291527282,129540702018.84457
Himachal Pradesh,Una,0.9996716830882436,0.1001207698825805,0.0830461693362704,99985722446.40593
Jaipur,Near meera hospital,1.0,0.0,0.0,10000000000.0
Jammu & Kashmir,Anantnag,0.9999920737907435,0.0,0.0,8181818181.818182
Jammu & Kashmir,Badgam,0.999982873726428,0.0,0.0,8750000000.125
Jammu & Kashmir,Bandipur,0.9999916963522075,0.0,0.0,3333333333.3333335
Jammu & Kashmir,Baramula,0.9999782606121853,0.017999999999416667,0.017999999999416667,10240000000.361334
Jammu & Kashmir,Doda,0.9999909414751355,0.0,0.0,8181818181.818182
Jammu & Kashmir,Jammu,0.9999846879623656,0.001469353484423104,0.001469353484423104,10201511335.080605
Jammu & Kashmir,Kargil,0.9999968861320778,0.0,0.0,8125000000.0
Jammu & Kashmir,Kathua,0.999979072078232,0.013374485596339164,0.013374485596339164,12345679012.345678
Jammu & Kashmir,Kupwara,0.9999953291981167,0.0,0.0,6250000000.0
Jammu & Kashmir,Leh (ladakh),0.9999875445283113,0.0,0.0,8181818181.818182
Jammu & Kashmir,Pulwama,0.9999928825876064,0.0,0.0,4285714285.714286
Jammu & Kashmir,Punch,0.9999886768439193,0.0,0.0,9090909090.90909
Jammu & Kashmir,Rajauri,0.99998969202343,0.0,0.0,9310344827.586206
Jammu & Kashmir,Srinagar,0.9999857651752129,0.0,0.0,9285714285.714285
Jammu & Kashmir,Udhampur,0.9999846701886909,0.0,0.0,8461538461.538462
Jammu And Kashmir,Doda,1.0,0.0,0.0,0.0
Jammu And Kashmir,Shopian,1.0,0.0,0.0,0.0
Jammu and Kashmir,?,0.9999750890566226,0.0,0.0,10000000000.0
Jammu and Kashmir,Anantnag,0.9983888361904133,0.2721327064757789,0.2091627028375597,375446378444.4354
Jammu and Kashmir,Badgam,0.9991197047625899,0.20606021539683764,0.16076727691703807,196014344264.6706
Jammu and Kashmir,Bandipore,0.9979187175808565,0.25679690368099967,0.19908891003623624,501001669453.0722
Jammu and Kashmir,Bandipur,1.0,0.0,0.0,10000000000.0
Jammu and Kashmir,Baramula,0.9982545178285961,0.25115547020883217,0.19305792614512626,402642001047.50696
Jammu and Kashmir,Budgam,0.9983102450092957,0.1932257354663497,0.15296142360619322,465712656789.27795
Jammu and Kashmir,Doda,0.9990265999125859,0.21049461417253376,0.16699743914012144,249725130893.2054
Jammu and Kashmir,Ganderbal,0.9988710504873132,0.2526254134702283,0.19685247362633465,279599332224.40533
Jammu and Kashmir,Jammu,0.9991669665788417,0.2097460724106597,0.16431501954732475,213606289569.67407
Jammu and Kashmir,Kargil,0.9997964155252248,0.13639036448634087,0.11035792420279378,54750692522.1072
Jammu and Kashmir,Kathua,0.9990512334480965,0.23609269641904093,0.18366313769954537,238690188501.00763
Jammu and Kashmir,Kishtwar,0.997679246366143,0.241932337680868,0.18512715940849928,666729222524.646
Jammu and Kashmir,Kulgam,0.9970464550361082,0.18385768909210867,0.14409266750226332,842974137934.4325
Jammu and Kashmir,Kupwara,0.9960536783003177,0.28894747807647164,0.22178446880262506,983022170368.1743
Jammu and Kashmir,Leh,0.999783746137187,0.10604779248619228,0.0910804838891193,60839552240.31168
Jammu and Kashmir,Poonch,0.9999937722641556,0.0,0.0,10000000000.0
Jammu and Kashmir,Pulwama,0.9985958704749571,0.20583009441290798,0.16026973963966223,335046296301.09406
Jammu and Kashmir,Punch,0.995435821988845,0.298670588717046,0.23084975612353478,1093603082860.2936
Jammu and Kashmir,Rajouri,0.9985788837134121,0.23676492657040113,0.18201793170276462,359500000006.1731
Jammu and Kashmir,Ramban,0.9981135564979731,0.2491368843651924,0.1938498969979216,448687707647.5574
Jammu and Kashmir,Reasi,0.9989460325422226,0.1905791972481901,0.15194762490867242,282436708863.6883
Jammu and Kashmir,Samba,0.9994657533891126,0.15990617138038127,0.12556158016031946,147513116477.23138
Jammu and Kashmir,Shupiyan,0.9944285107063654,0.2773100151728581,0.21495276074062442,1307676056346.4375
Jammu and Kashmir,Srinagar,0.9987973731635579,0.25277285363363394,0.19409197522352659,283316129038.3507
Jammu and Kashmir,Udhampur,0.998999291836955,0.19183900761358855,0.15131003407605872,277823500251.2159
Jammu and Kashmir,punch,1.0,0.0,0.0,0.0
Jammu and Kashmir,udhampur,0.9999750890566226,0.0,0.0,10000000000.0
Jharkhand,Bokaro,0.998652303019706,0.22727318687734277,0.178583567617379,333428504015.16327
Jharkhand,Bokaro *,0.9999850534339736,0.0,0.0,6000000000.0
Jharkhand,Chatra,0.9958114381474924,0.2743300050383331,0.2115879590245909,841439732148.7765
Jharkhand,Deoghar,0.9978593432744962,0.2778611986381516,0.21383691004379998,450452511193.0238
Jharkhand,Dhanbad,0.9985652538566521,0.23182543024063854,0.18067946076515143,344285470089.4405
Jharkhand,Dumka,0.9981725861308438,0.29113376160014787,0.22298203136417466,430716599195.7602
Jharkhand,East Singhbhum,0.9981759459858661,0.2519497517923402,0.1955012335445179,443834027370.0163
Jharkhand,East Singhbum,1.0,0.0,0.0,0.0
Jharkhand,Garhwa,0.9966588192396673,0.25271744790555245,0.19581370376408042,760038402462.9083
Jharkhand,Garhwa *,0.999365781715819,0.17763790642515406,0.14514192460213005,154318181821.3507
Jharkhand,Giridih,0.9965324966608298,0.3112525923364127,0.23945028749538683,772482059946.1388
Jharkhand,Godda,0.9968173319005463,0.2798446302289342,0.2163517223750459,661016483524.5206
Jharkhand,Gumla,0.9980275213867672,0.25040221227337095,0.19320013812337408,434761684411.09705
Jharkhand,Hazaribag,0.9994939177474136,0.13375880015542524,0.10733534283494839,122600000002.1154
Jharkhand,Hazaribagh,0.9983595424496439,0.24451485795561026,0.1899177305289991,377027586210.89764
Jharkhand,Jamtara,0.996773685940688,0.31393282331715244,0.2421015262717854,691273458450.8097
Jharkhand,Khunti,0.9980763706868643,0.24754282639974806,0.19184201509850693,415652173919.93353
Jharkhand,Kodarma,0.9995042694618568,0.20776762679635463,0.15972530427932066,131587628868.78944
Jharkhand,Koderma,0.9979575319818474,0.2730807454248192,0.20943373085903164,515187817263.24506
Jharkhand,Latehar,0.99757695135306,0.2816442423274047,0.21764217510854061,524897413032.2604
Jharkhand,Lohardaga,0.9980204326464119,0.19926361014371619,0.15471203185990734,424084668195.8994
Jharkhand,Pakaur,0.999392342442376,0.2266971049023686,0.17905474383531855,142909090911.84506
Jharkhand,Pakur,0.996794153050127,0.2902626956004428,0.22252912725230065,668668866895.126
Jharkhand,Palamau,0.9995142323019495,0.11892312231882302,0.09642299481585082,108623853213.10533
Jharkhand,Palamu,0.9962164701195322,0.29274694732548256,0.22523588221563232,837484337355.7474
Jharkhand,Pashchimi Singhbhum,0.9987719089354236,0.16614421296564838,0.1275429002284538,301924290224.2543
Jharkhand,Purbi Singhbhum,0.9996459778317103,0.1263461849973668,0.10410644133958492,111542827659.24739
Jharkhand,Ramgarh,0.9990879271758761,0.2324858409248412,0.18137218838853006,220548989709.6557
Jharkhand,Ranchi,0.99763860588242,0.2644680499759108,0.20472978645571313,524243718598.2548
Jharkhand,Sahebganj,0.9969449197025857,0.2956930092800888,0.22746140587677832,637203564092.3253
Jharkhand,Sahibganj,0.9995847117161626,0.15758811845227244,0.12683281258480741,86549865231.16013
Jharkhand,Seraikela-Kharsawan,0.9983561203383764,0.25517638482287547,0.19745808465146666,394935718284.43396
Jharkhand,Seraikela-kharsawan,0.9995767697622566,0.17497845139784304,0.1377181828101766,115874730024.16084
Jharkhand,Simdega,0.996809533575924,0.28986994594039506,0.2230630960832173,827650397283.8575
Jharkhand,West Singhbhum,0.9973309193644961,0.2120945563159509,0.16629754563664412,643112107628.8035
Karnataka,Bagalkot,0.9990294776272145,0.2465132843607149,0.19023428890981542,238636153494.30533
Karnataka,Bagalkot *,0.999922343538173,0.056291729450757125,0.05174865546796485,29841628959.723984
Karnataka,Ballari,0.9995156784397874,0.11402422518002348,0.09408062919738658,143561407828.2116
Karnataka,Bangalore,0.9993907626248324,0.1836802571466941,0.14551355346042802,183699446576.04013
Karnataka,Bangalore Rural,0.9984422168002882,0.2403447174030064,0.1841904498173653,362703385553.12256
Karnataka,Belagavi,0.9996343527194145,0.14475989736735792,0.11798085513224096,103746840016.09
Karnataka,Belgaum,0.9995343330151522,0.19631063602510873,0.15514845694044915,131638819767.63013
Karnataka,Bellary,0.9993955519505108,0.2007643208803201,0.15721909458436906,167767629569.36554
Karnataka,Bengaluru,0.9984627011843745,0.2507067021560622,0.19341067370648082,315307703774.5427
Karnataka,Bengaluru Rural,0.9999730186633667,0.05429421768597472,0.03490646258429251,15714285714.303572
Karnataka,Bengaluru South,0.9999202343042846,0.15737251673629138,0.13174006858563667,29569892473.300137
Karnataka,Bengaluru Urban,1.0,0.0,0.0,0.0
Karnataka,Bidar,0.9986744531154823,0.2698212671028561,0.2081746686918882,322080133561.5531
Karnataka,Bijapur,0.9994795735458432,0.209163129986454,0.1635553767474009,142385247546.9833
Karnataka,Bijapur(KAR),0.9999797598585058,0.0,0.0,8750000000.0
Karnataka,Chamarajanagar,0.9999167129221208,0.05531523772342285,0.04639106517630751,31610268378.546383
Karnataka,Chamarajanagar *,0.9999859979460491,0.0020661157024276858,0.0020661157024276858,9421487603.355371
Karnataka,Chamrajanagar,0.999413043360227,0.19613828584449192,0.15487894382329298,156063505875.02972
Karnataka,Chamrajnagar,0.9999259909197672,0.06491219907599266,0.057492929324513456,27287630402.888588
Karnataka,Chickmagalur,0.9997794216401448,0.1090942336994296,0.09114346570406018,71924219911.89012
Karnataka,Chikkaballapur,0.998906104436345,0.26002482633538826,0.1986831189303775,275334455199.4318
Karnataka,Chikkamagaluru,0.9997798220651365,0.08403684133884395,0.07027242726465423,71290977662.49133
Karnataka,Chikmagalur,0.9999333744218867,0.03690946956812473,0.03154186239210035,26695035461.368324
Karnataka,Chitradurga,0.9991585899692316,0.22957201951655032,0.17692100979526026,220348011367.01205
Karnataka,Dakshina Kannada,0.999599155065139,0.18930596808885078,0.14951148360248126,111244302203.5704
Karnataka,Davanagere,0.9999006760724467,0.04723243080591971,0.0417434507273487,37987288136.09917
Karnataka,Davangere,0.9992055201037837,0.18305943884102932,0.14537384389260544,224690963345.07074
Karnataka,Dharwad,0.9989399689482361,0.22307450179375896,0.17388611909932447,288549187729.0591
Karnataka,Gadag,0.9991512284452289,0.23483259079914132,0.1810757115178737,210590490800.95798
Karnataka,Gadag *,0.9999116549865703,0.051923971708942765,0.05015819839796921,34455611390.66209
Karnataka,Gulbarga,0.9994360886969972,0.1951654362001746,0.15358879710232753,152504317792.22842
Karnataka,Hasan,0.9998915274179859,0.10112648949881342,0.087603775195556,38183735646.29239
Karnataka,Hassan,0.9994745802221179,0.1644842602301875,0.13421348944108055,151812642804.62064
Karnataka,Haveri,0.9987176349742761,0.23822759338924834,0.18487876363379457,343926967977.1965
Karnataka,Haveri *,0.9998927111533116,0.056065521078790516,0.048593388636196236,40383333333.71695
Karnataka,Kalaburagi,0.9992120484727146,0.17966596002986818,0.14380449552624092,213169014087.273
Karnataka,Kodagu,0.9996800704437692,0.16874784616114785,0.136024982218428,94318007664.34668
Karnataka,Kolar,0.9988689921107654,0.23400612720483246,0.1803942700978735,290995762715.49634
Karnataka,Koppal,0.9988439581825649,0.23476740791078654,0.18060616859185857,280184049083.7666
Karnataka,Mandya,0.9992895572580299,0.21789951332934485,0.1699074027224654,194901126943.38797
Karnataka,Mysore,0.9996688094101305,0.142877857854321,0.11703903575909512,99517699800.78831
Karnataka,Mysuru,0.9995839804852512,0.13546533862873236,0.1095769971863907,116921384571.83325
Karnataka,Raichur,0.9986038923114409,0.25227622071777156,0.19364829452359372,335964137935.5647
Karnataka,Ramanagar,0.9987985890246247,0.23174477469037097,0.17887537896253436,301007092202.89606
Karnataka,Ramanagara,1.0,0.0,0.0,0.0
Karnataka,Shimoga,0.9997570049702094,0.13030824079492798,0.10680195941946836,71423921889.15233
Karnataka,Shivamogga,0.9996393403241811,0.12896693558365693,0.10596051199990812,106149969765.60738
Karnataka,Tumakuru,0.9996530409590185,0.1368307072897771,0.11249703738711289,104991204223.39821
Karnataka,Tumkur,0.9995805243166341,0.16106791276951038,0.1312177353207579,125848609357.45337
Karnataka,Udupi,0.9997490041307484,0.1567536776420868,0.12771396914895752,74905634194.96286
Karnataka,Udupi *,0.9999875445283113,0.0,0.0,6666666666.666667
Karnataka,Uttara Kannada,0.9996986984584187,0.13178851973853914,0.10852263828195106,87981952421.38766
Karnataka,Vijayanagara,0.9996136763750791,0.16317280813035998,0.1313117460476184,109263666792.27689
Karnataka,Vijayapura,0.9994716656380934,0.19770675315775255,0.1582269085647462,140376245680.4943
Karnataka,Yadgir,0.9988593855580695,0.24832201518733044,0.19192749386330335,273719443403.46497
Karnataka,yadgir,0.999885358978819,0.06849192824158191,0.05882015124841825,35767844269.14615
Kerala,Alappuzha,0.9997004513934401,0.15376483712286035,0.12554268038285227,96332815736.45363
Kerala,Ernakulam,0.9995494217636786,0.193945513144909,0.15333230535924988,134386306308.45497
Kerala,Idukki,0.9996737813205934,0.1408881907004063,0.11625142634411217,107008643368.70609
Kerala,Kannur,0.9995069123017806,0.21093591344229465,0.16618809319338956,135174765561.29414
Kerala,Kasaragod,0.9991325114783757,0.2431718681834229,0.18747491310437348,230283811182.95206
Kerala,Kasargod,0.9999428936190093,0.04927689241152782,0.04475358733527898,23903708523.46519
Kerala,Kollam,0.999566487885847,0.19296462008393908,0.15304485195343057,130025123526.26756
Kerala,Kottayam,0.9997559273259139,0.13481860648221883,0.11144412426174444,82570281125.63144
Kerala,Kozhikode,0.9992528103943225,0.25102736286157057,0.19313849303826455,192686270618.03476
Kerala,Malappuram,0.9989648847619013,0.2732150782717479,0.20985869977812732,240444290782.32535
Kerala,Palakkad,0.9995857422502187,0.1545130817479578,0.12511900483355545,128583403777.72964
Kerala,Pathanamthitta,0.9997943806566295,0.10610897638417988,0.09030602131972724,73656767618.24817
Kerala,Thiruvananthapuram,0.9995369609757169,0.19885555827026608,0.15710205746392708,136408020276.7445
Kerala,Thrissur,0.999662643306272,0.1671534052240556,0.1353959415797681,102964835942.13425
Kerala,Wayanad,0.9992131163216769,0.22952825185244533,0.17795932487717445,213028332563.1189
Ladakh,Kargil,0.999762886453281,0.12972276458162185,0.10606827092317207,66125186290.41135
Ladakh,Leh,0.9996466844467466,0.150754415663425,0.12316833413081087,108454545455.4007
Lakshadweep,Lakshadweep,0.9998212271243354,0.06833323782600066,0.06250071628961237,66546329724.006676
Madanapalle,Kadiri Road,1.0,0.0,0.0,10000000000.0
Madhya Pradesh,Agar Malwa,0.9988278131562147,0.239420753973968,0.18576454592309757,300041095892.9673
Madhya Pradesh,Alirajpur,0.99719203773398,0.24366976228012205,0.1888736023509145,516340378202.90717
Madhya Pradesh,Anuppur,0.998124291730924,0.23025300580454244,0.1774903887526268,542208513267.9254
Madhya Pradesh,Ashok Nagar,0.9955505532830714,0.24894450812396904,0.19328648629330916,1114006243500.1638
Madhya Pradesh,Ashoknagar,1.0,0.0,0.0,0.0
Madhya Pradesh,Balaghat,0.9971279264310603,0.27476157533463985,0.21213879582201423,788781766846.9695
Madhya Pradesh,Barwani,0.9928230156929184,0.28235289815084375,0.2166079515390626,835551537075.1913
Madhya Pradesh,Betul,0.9974268309377086,0.2434343967210221,0.18918662693405133,647262236376.5464
Madhya Pradesh,Bhind,0.998114110709738,0.28322167828381906,0.21662238132897377,323197389890.4002
Madhya Pradesh,Bhopal,0.9976216661461391,0.2346764111912323,0.18196662276678935,557041590378.5093
Madhya Pradesh,Burhanpur,0.9954671629345476,0.24415719067236566,0.18676233131892364,463468697128.20984
Madhya Pradesh,Chhatarpur,0.9968950132506805,0.29082410671239517,0.22361302248402457,691704773370.0775
Madhya Pradesh,Chhindwara,0.9973257744947384,0.2478388669832038,0.1905257742541851,737845901643.6768
Madhya Pradesh,Damoh,0.9958252060375942,0.29318447753903865,0.2234190664097797,1192842105268.4885
Madhya Pradesh,Datia,0.9975328977839197,0.3005113920968841,0.23023185296191354,499103942656.5825
Madhya Pradesh,Dewas,0.9969918971239274,0.23045908330810375,0.17941063326920792,646125772042.0784
Madhya Pradesh,Dhar,0.9966229196821524,0.25580844343483533,0.19868728481073822,762178349605.1279
Madhya Pradesh,Dindori,0.9961470823267528,0.2729983941996824,0.21102344187235753,1115340466931.3303
Madhya Pradesh,East Nimar,0.9992547467442864,0.14538218875485404,0.11813332686651354,204523560211.79666
Madhya Pradesh,Guna,0.996774996079911,0.22438357995776706,0.17441159532835893,842201453793.2758
Madhya Pradesh,Gwalior,0.9970724933477981,0.28772313959110574,0.2204142953008026,530491803283.02795
Madhya Pradesh,Harda,0.9956984027222608,0.2960408116828926,0.22331086362398397,1266632124356.7444
Madhya Pradesh,Harda *,0.9994190466220667,0.12309031305876471,0.09983405422747149,175845648606.6038
Madhya Pradesh,Hoshangabad,0.9982664278415916,0.17731765211890774,0.13810393543450486,487091611482.4628
Madhya Pradesh,Indore,0.9960089773070547,0.2825901081483512,0.21829259336850118,817057057062.4707
Madhya Pradesh,Jabalpur,0.9972414348277596,0.26347320187432144,0.20399392691704396,643565422137.306
Madhya Pradesh,Jhabua,0.9966211182168618,0.2555955036277174,0.1979720945114949,613792229733.6062
Madhya Pradesh,Katni,0.997090443286239,0.2789641594423794,0.2139916844229141,625369318185.92
Madhya Pradesh,Khandwa,0.9987416123947794,0.1835239935311795,0.1438396030587767,314616630673.1483
Madhya Pradesh,Khargone,0.9972496247552762,0.2439744763501606,0.18933170249844467,578513513518.3086
Madhya Pradesh,Maihar,0.9997742083283465,0.19332873481493232,0.15057786267058249,52756892232.137474
Madhya Pradesh,Mandla,0.9977882220589108,0.2780748873614616,0.21139217004185112,583083961252.5299
Madhya Pradesh,Mandsaur,0.9978064071662864,0.2791666858696275,0.2122087329079767,597410394269.2682
Madhya Pradesh,Mauganj,0.9998013629920397,0.16600062466587379,0.13286524045581008,42223572297.92128
Madhya Pradesh,Morena,0.993871307311175,0.30232318931594016,0.23343640411689814,1076066126860.1893
Madhya Pradesh,Narmadapuram,0.999681191477812,0.15588672938687698,0.1249120594867833,93203883496.38539
Madhya Pradesh,Narsimhapur,0.9997258263249541,0.12257996627385373,0.10056666648055235,74281861094.08835
Madhya Pradesh,Narsinghpur,0.998551907505326,0.25416018866922224,0.19694791285994473,360300518139.32983
Madhya Pradesh,Neemuch,0.9981516332689254,0.23335772369200525,0.18104182126045124,476355983166.0134
Madhya Pradesh,Niwari,0.9998365849477308,0.10006893867290867,0.08550956342320505,59340490798.006485
Madhya Pradesh,Pandhurna,0.9999519212359282,0.06963136605818376,0.06121070049481901,21814671814.88925
Madhya Pradesh,Panna,0.9968063707144744,0.2704255215780897,0.20797852223450572,749479606192.06
Madhya Pradesh,Raisen,0.9975976227176925,0.2776974200495278,0.21311275788123324,622850401138.0369
Madhya Pradesh,Rajgarh,0.9963726670126524,0.29991048919476027,0.22991428156327687,1065138183875.1561
Madhya Pradesh,Ratlam,0.9953811646520706,0.27735125503827157,0.21327534384751862,1264308348573.1628
Madhya Pradesh,Rewa,0.9975972596212757,0.2929382006688411,0.22377479036377784,603058078728.665
Madhya Pradesh,Sagar,0.9970284188927555,0.2841671144591409,0.21824139278939947,736010197582.8456
Madhya Pradesh,Satna,0.9972639616240916,0.28879639782949457,0.221467042851681,637829010571.9867
Madhya Pradesh,Sehore,0.997879163742494,0.2182195949447122,0.17400274945789193,607671488571.8497
Madhya Pradesh,Seoni,0.9971643210928189,0.29966586335012835,0.2296762396247393,735626262630.881
Madhya Pradesh,Shahdol,0.997366120017853,0.23969125638503366,0.18401746763817695,706951345759.7712
Madhya Pradesh,Shajapur,0.9980653270776826,0.24341428787984284,0.18946262771534014,567447325773.947
Madhya Pradesh,Sheopur,0.9947013858503018,0.3184798757760897,0.24405518532984577,1105216693423.7434
Madhya Pradesh,Shivpuri,0.9966506447090983,0.27582409235049393,0.211948140282318,780008964594.5243
Madhya Pradesh,Sidhi,0.9950681752515126,0.27672151290993463,0.21512856965902233,1346560934896.3643
Madhya Pradesh,Singrauli,0.9960275932986014,0.26409444497685064,0.20553862718137322,1065391120511.5011
Madhya Pradesh,Tikamgarh,0.9969017534124072,0.2861790007260804,0.21929029529449118,881998092518.3722
Madhya Pradesh,Ujjain,0.9972845899218693,0.2840922760231901,0.21831655388792662,660007220221.141
Madhya Pradesh,Umaria,0.9975617524348205,0.25938665548896045,0.20157146824948738,557061310785.6613
Madhya Pradesh,Vidisha,0.9961234467292179,0.2833823710567581,0.2197254524607115,873910386970.9584
Madhya Pradesh,West Nimar,0.9997960731691754,0.04841867918051131,0.04018140975081916,67741505663.79541
Maharashtra,Ahilyanagar,0.9999519676934697,0.1025118721569774,0.08910803073462108,23388671875.046387
Maharashtra,Ahmadnagar,0.998204871372305,0.2652010296511149,0.2050727941126183,377266227145.47656
Maharashtra,Ahmed Nagar,0.9998785991841362,0.08496390628079477,0.06905050671926317,41377199694.47662
Maharashtra,Ahmednagar,1.0,0.0,0.0,0.0
Maharashtra,Akola,0.997801377109868,0.24047031697381674,0.18577549377844502,498674871219.40704
Maharashtra,Amravati,0.9973349107838468,0.258129275900164,0.19830053980711146,632112676071.4133
Maharashtra,Aurangabad,0.9970015963846511,0.26911338895366493,0.20701175264381885,578549693749.2101
Maharashtra,Beed,0.9955813079098713,0.2967325433382162,0.22947465396562391,729263028081.3292
Maharashtra,Bhandara,0.9981932186557669,0.2595788983503931,0.20052518036134176,456421711911.79425
Maharashtra,Bid,0.9995816050292101,0.17635228519695956,0.13917385780146163,93656413235.9369
Maharashtra,Buldana,0.9993349860976304,0.19465937982897571,0.1529319329156836,162551277442.6096
Maharashtra,Buldhana,0.9971712336330201,0.26991965998478984,0.20812787212676664,532819767460.0901
Maharashtra,Chandrapur,0.9972872310794143,0.25680960091130145,0.19887579009199638,599017116197.8893
Maharashtra,Chatrapati Sambhaji Nagar,0.9981854029956305,0.2057625899083912,0.16168358895115237,399653465352.1533
Maharashtra,Chhatrapati Sambhajinagar,0.9998133681936501,0.154618566688143,0.12591987268670296,47891113893.447525
Maharashtra,Dharashiv,0.9999387424538281,0.0929811228712975,0.0791526423154756,25895258315.85315
Maharashtra,Dhule,0.9975031291144277,0.25791901207785445,0.1985427972822982,459469413243.8836
Maharashtra,Dist : Thane,1.0,0.0,0.0,10000000000.0
Maharashtra,Gadchiroli,0.9965482040791209,0.2981452652996058,0.22880192340968866,785882675461.5961
Maharashtra,Gondia,0.9999147732333197,0.08450663189955787,0.07047474158818846,34058500914.338207
Maharashtra,Gondiya,0.9965711891136498,0.2842893316566553,0.22082247536224095,684357366789.1221
Maharashtra,Gondiya *,0.9998815719200994,0.11509287343949587,0.0946167384529247,40611995104.560585
Maharashtra,Hingoli,0.9947547824923834,0.25974596907124564,0.20278895444879838,703277126121.4778
Maharashtra,Hingoli *,0.9999827539622772,0.0,0.0,9230769230.76923
Maharashtra,Jalgaon,0.9975509403238124,0.251996425390635,0.19442441621291873,527029675651.1416
Maharashtra,Jalna,0.9971675773339714,0.25650319995810295,0.20002038382798895,601504806111.052
Maharashtra,Kolhapur,0.9986167443609514,0.25514660262903466,0.19743709641064025,322455598464.4542
Maharashtra,Latur,0.995959461484382,0.2958884094923526,0.2277513991745259,862831081099.2329
Maharashtra,Mumbai,0.9985391531201843,0.24342847434655424,0.18703200391985858,343220100333.2614
Maharashtra,Mumbai City,0.9991289285421391,0.25666687719097675,0.19774748411720083,208289817236.4237
Maharashtra,Mumbai Suburban,0.9980731791613807,0.30079426936079207,0.23069372287395645,354269306339.864
Maharashtra,Mumbai( Sub Urban ),0.9999275405814778,0.053990895668031766,0.04635499204679733,28337468983.073307
Maharashtra,Nagpur,0.997966323992827,0.26358153752800967,0.20320406323976314,454141096589.5428
Maharashtra,Nanded,0.9962820473522848,0.2819837517609251,0.21767428091158994,658505991517.2434
Maharashtra,Nandurbar,0.9969183956552959,0.23707675278418555,0.18492806997764666,642609233316.4658
Maharashtra,Nandurbar *,0.9999167042114586,0.03570354457476454,0.03192266380147204,29654135339.02481
Maharashtra,Nashik,0.997093829091139,0.27486400618671397,0.21202851927074157,589810259252.1478
Maharashtra,Osmanabad,0.99719562340921,0.2653921084925847,0.20594939023876163,594167474958.7103
Maharashtra,Palghar,0.997902695181212,0.24210570119681277,0.18962626466351729,383141443677.39636
Maharashtra,Parbhani,0.9956301865347794,0.29249159914884026,0.22639838846607363,776318121422.2555
Maharashtra,Pune,0.9979892982995464,0.2713512990910185,0.20949303495767332,426470280643.12177
Maharashtra,Raigad,0.9995235483933632,0.1302406332956068,0.10515170009419829,95206471868.30014
Maharashtra,Raigarh,0.9988840143919281,0.2120389242530562,0.16663918862466842,249714656296.87494
Maharashtra,Raigarh(MH),0.9999363662027188,0.06930665563245043,0.05840890393786353,25000000000.286385
